"date","product_id","region_id","product_category","demand","day_of_week","day_of_month","week_of_year","month","quarter","is_weekend","is_federal_holiday","is_ramadan","ramadan_day","is_pre_raya_window","is_pre_cny_window","is_mega_sale","mega_sale_base_magnitude","is_school_holiday","is_government_payday_window","is_private_payday_window","social_media_index","competitor_activity_index","marketing_spend_myr"
"2023-03-29","P003","WCP","Food","2579","2","29","13","3","1","0","0","1","7","1","0","0","0.0","0","0","0","0.1974","0.3073","609.89"
"2023-03-30","P003","WCP","Food","2751","3","30","13","3","1","0","0","1","8","1","0","0","0.0","0","0","0","0.3662","0.4034","704.68"
"2023-03-31","P003","WCP","Food","2854","4","31","13","3","1","0","0","1","9","1","0","0","0.0","0","0","0","0.2128","0.1141","697.08"
"2023-04-01","P003","WCP","Food","3491","5","1","13","4","2","1","0","1","10","1","0","0","0.0","0","0","1","0.3782","0.171","620.66"
"2023-04-02","P003","WCP","Food","3095","6","2","13","4","2","1","0","1","11","1","0","0","0.0","0","0","1","0.3955","0.17","663.82"
"2023-04-03","P003","WCP","Food","3240","0","3","14","4","2","0","0","1","12","1","0","0","0.0","0","0","1","0.6752","0.3534","701.4"
"2023-04-04","P003","WCP","Food","6181","1","4","14","4","2","0","0","1","13","1","0","1","3.8","0","0","0","1.0","0.721","1419.92"
"2023-04-05","P003","WCP","Food","3882","2","5","14","4","2","0","0","1","14","1","0","0","0.0","0","0","0","0.1767","0.3567","625.16"
"2023-04-06","P003","WCP","Food","4149","3","6","14","4","2","0","0","1","15","1","0","0","0.0","0","0","0","0.1322","0.1961","674.42"
"2023-04-07","P003","WCP","Food","4028","4","7","14","4","2","0","1","1","16","1","0","0","0.0","0","0","0","0.6254","0.4477","560.21"
"2023-04-08","P003","WCP","Food","4501","5","8","14","4","2","1","1","1","17","1","0","0","0.0","0","0","0","0.2821","0.0803","563.88"
"2023-04-09","P003","WCP","Food","4047","6","9","14","4","2","1","0","1","18","1","0","0","0.0","0","0","0","0.0482","0.6015","806.97"
"2023-04-10","P003","WCP","Food","4547","0","10","15","4","2","0","0","1","19","1","0","0","0.0","0","0","0","0.3668","0.4483","848.26"
"2023-04-11","P003","WCP","Food","4409","1","11","15","4","2","0","0","1","20","1","0","0","0.0","0","0","0","0.754","0.517","711.26"
"2023-04-12","P003","WCP","Food","5871","2","12","15","4","2","0","0","1","21","1","0","0","0.0","0","0","0","0.3923","0.2036","656.33"
"2023-04-13","P003","WCP","Food","5536","3","13","15","4","2","0","0","1","22","1","0","0","0.0","0","0","0","0.2399","0.1638","641.26"
"2023-04-14","P003","WCP","Food","6413","4","14","15","4","2","0","0","1","23","1","0","0","0.0","0","0","0","0.2578","0.7195","816.34"
"2023-04-15","P003","WCP","Food","6725","5","15","15","4","2","1","0","1","24","1","0","0","0.0","0","0","0","0.306","0.6762","414.0"
"2023-04-16","P003","WCP","Food","6172","6","16","15","4","2","1","0","1","25","1","0","0","0.0","0","0","0","0.4946","0.2924","925.35"
"2023-04-17","P003","WCP","Food","6870","0","17","16","4","2","0","0","1","26","1","0","0","0.0","0","0","0","0.3542","0.0684","698.37"
"2023-04-18","P003","WCP","Food","6499","1","18","16","4","2","0","0","1","27","1","0","0","0.0","0","0","0","0.1015","0.2565","426.71"
"2023-04-19","P003","WCP","Food","7808","2","19","16","4","2","0","0","1","28","1","0","0","0.0","0","0","0","0.1107","0.2401","944.67"
"2023-04-20","P003","WCP","Food","7970","3","20","16","4","2","0","0","1","29","1","0","0","0.0","0","0","0","0.384","0.3129","441.22"
"2023-04-21","P003","WCP","Food","1267","4","21","16","4","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3851","0.2034","198.44"
"2023-04-22","P003","WCP","Food","1259","5","22","16","4","2","1","1","0","0","0","0","0","0.0","0","0","0","0.2876","0.0413","259.67"
"2023-04-23","P003","WCP","Food","1057","6","23","16","4","2","1","0","0","0","0","0","0","0.0","0","0","0","0.1058","0.688","292.9"
"2023-04-24","P003","WCP","Food","1184","0","24","17","4","2","0","0","0","0","0","0","0","0.0","0","1","0","0.5614","0.2016","354.06"
"2023-04-25","P003","WCP","Food","1216","1","25","17","4","2","0","0","0","0","0","0","0","0.0","0","1","0","0.5575","0.4635","284.48"
"2023-04-26","P003","WCP","Food","987","2","26","17","4","2","0","0","0","0","0","0","0","0.0","0","1","0","0.0649","0.5235","263.75"
"2023-04-27","P003","WCP","Food","870","3","27","17","4","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3495","0.0771","286.13"
"2023-04-28","P003","WCP","Food","768","4","28","17","4","2","0","0","0","0","0","0","0","0.0","0","0","0","0.0984","0.1155","285.89"
"2023-04-29","P003","WCP","Food","662","5","29","17","4","2","1","0","0","0","0","0","0","0.0","0","0","0","0.1714","0.1681","364.76"
"2023-04-30","P003","WCP","Food","580","6","30","17","4","2","1","0","0","0","0","0","0","0.0","0","0","0","0.261","0.2969","347.48"
"2023-05-01","P003","WCP","Food","638","0","1","18","5","2","0","1","0","0","0","0","0","0.0","0","0","1","0.3014","0.4559","272.83"
"2023-05-02","P003","WCP","Food","536","1","2","18","5","2","0","0","0","0","0","0","0","0.0","0","0","1","0.3796","0.654","284.5"
"2023-05-03","P003","WCP","Food","444","2","3","18","5","2","0","0","0","0","0","0","0","0.0","0","0","1","0.6066","0.3266","216.33"
"2023-05-04","P003","WCP","Food","468","3","4","18","5","2","0","1","0","0","0","0","0","0.0","0","0","0","0.7511","0.5187","328.43"
"2023-05-05","P003","WCP","Food","727","4","5","18","5","2","0","0","0","0","0","0","1","4.5","0","0","0","0.8697","0.4776","893.03"
"2023-05-06","P003","WCP","Food","312","5","6","18","5","2","1","0","0","0","0","0","0","0.0","0","0","0","0.184","0.3402","317.45"
"2023-05-07","P003","WCP","Food","290","6","7","18","5","2","1","0","0","0","0","0","0","0.0","0","0","0","0.2848","0.2328","328.43"
"2023-05-08","P003","WCP","Food","293","0","8","19","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.2928","0.3931","370.03"
"2023-05-09","P003","WCP","Food","303","1","9","19","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3522","0.0743","282.47"
"2023-05-10","P003","WCP","Food","292","2","10","19","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.2995","0.1366","302.43"
"2023-05-11","P003","WCP","Food","356","3","11","19","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3734","0.3859","370.49"
"2023-05-12","P003","WCP","Food","327","4","12","19","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.0314","0.2472","292.19"
"2023-05-13","P003","WCP","Food","274","5","13","19","5","2","1","0","0","0","0","0","0","0.0","1","0","0","0.458","0.2368","295.94"
"2023-05-14","P003","WCP","Food","254","6","14","19","5","2","1","0","0","0","0","0","0","0.0","1","0","0","0.5503","0.3681","418.78"
"2023-05-15","P003","WCP","Food","316","0","15","20","5","2","0","0","0","0","0","0","0","0.0","1","0","0","0.1664","0.2027","297.97"
"2023-05-16","P003","WCP","Food","288","1","16","20","5","2","0","0","0","0","0","0","0","0.0","1","0","0","0.5283","0.1926","378.09"
"2023-05-17","P003","WCP","Food","289","2","17","20","5","2","0","0","0","0","0","0","0","0.0","1","0","0","0.1103","0.1435","274.86"
"2023-05-18","P003","WCP","Food","297","3","18","20","5","2","0","0","0","0","0","0","0","0.0","1","0","0","0.1086","0.0018","279.57"
"2023-05-19","P003","WCP","Food","315","4","19","20","5","2","0","0","0","0","0","0","0","0.0","1","0","0","0.1634","0.1279","209.72"
"2023-05-20","P003","WCP","Food","277","5","20","20","5","2","1","0","0","0","0","0","0","0.0","1","0","0","0.3386","0.2816","327.53"
"2023-05-21","P003","WCP","Food","270","6","21","20","5","2","1","0","0","0","0","0","0","0.0","1","0","0","0.1926","0.0253","332.27"
"2023-05-22","P003","WCP","Food","316","0","22","21","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4347","0.6843","304.02"
"2023-05-23","P003","WCP","Food","250","1","23","21","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.2105","0.1727","320.64"
"2023-05-24","P003","WCP","Food","324","2","24","21","5","2","0","0","0","0","0","0","0","0.0","0","1","0","0.0847","0.1346","339.38"
"2023-05-25","P003","WCP","Food","342","3","25","21","5","2","0","0","0","0","0","0","0","0.0","0","1","0","0.2634","0.3104","233.31"
"2023-05-26","P003","WCP","Food","286","4","26","21","5","2","0","0","0","0","0","0","0","0.0","0","1","0","0.5212","0.1642","303.15"
"2023-05-27","P003","WCP","Food","294","5","27","21","5","2","1","0","0","0","0","0","0","0.0","0","0","0","0.3146","0.0112","374.65"
"2023-05-28","P003","WCP","Food","280","6","28","21","5","2","1","0","0","0","0","0","0","0.0","0","0","0","0.1765","0.2812","287.27"
"2023-05-29","P003","WCP","Food","232","0","29","22","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.1239","0.4826","238.08"
"2023-05-30","P003","WCP","Food","278","1","30","22","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.1087","0.0753","348.68"
"2023-05-31","P003","WCP","Food","297","2","31","22","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4853","0.3651","306.68"
"2023-06-01","P003","WCP","Food","339","3","1","22","6","2","0","0","0","0","0","0","0","0.0","0","0","1","0.3088","0.1763","298.77"
"2023-06-02","P003","WCP","Food","385","4","2","22","6","2","0","0","0","0","0","0","0","0.0","0","0","1","0.1551","0.1188","281.68"
"2023-06-03","P003","WCP","Food","283","5","3","22","6","2","1","0","0","0","0","0","0","0.0","0","0","1","0.3619","0.13","341.42"
"2023-06-04","P003","WCP","Food","267","6","4","22","6","2","1","0","0","0","0","0","0","0.0","0","0","0","0.3962","0.0848","275.25"
"2023-06-05","P003","WCP","Food","278","0","5","23","6","2","0","1","0","0","0","0","0","0.0","0","0","0","0.7764","0.6099","365.07"
"2023-06-06","P003","WCP","Food","602","1","6","23","6","2","0","0","0","0","0","0","1","4.5","0","0","0","0.8122","0.4789","911.44"
"2023-06-07","P003","WCP","Food","288","2","7","23","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3943","0.4701","345.6"
"2023-06-08","P003","WCP","Food","301","3","8","23","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4869","0.433","340.33"
"2023-06-09","P003","WCP","Food","286","4","9","23","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.5048","0.5817","246.85"
"2023-06-10","P003","WCP","Food","277","5","10","23","6","2","1","0","0","0","0","0","0","0.0","0","0","0","0.1455","0.1465","321.5"
"2023-06-11","P003","WCP","Food","250","6","11","23","6","2","1","0","0","0","0","0","0","0.0","0","0","0","0.1423","0.0489","287.93"
"2023-06-12","P003","WCP","Food","233","0","12","24","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.2223","0.3555","329.55"
"2023-06-13","P003","WCP","Food","287","1","13","24","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4628","0.0047","297.28"
"2023-06-14","P003","WCP","Food","306","2","14","24","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.6868","0.0548","215.28"
"2023-06-15","P003","WCP","Food","310","3","15","24","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.2202","0.3106","335.57"
"2023-06-16","P003","WCP","Food","297","4","16","24","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.0592","0.1745","199.56"
"2023-06-17","P003","WCP","Food","251","5","17","24","6","2","1","0","0","0","0","0","0","0.0","0","0","0","0.2729","0.3805","306.37"
"2023-06-18","P003","WCP","Food","229","6","18","24","6","2","1","0","0","0","0","0","0","0.0","0","0","0","0.4372","0.1798","385.27"
"2023-06-19","P003","WCP","Food","266","0","19","25","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4201","0.1652","363.05"
"2023-06-20","P003","WCP","Food","240","1","20","25","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.0804","0.1886","318.1"
"2023-06-21","P003","WCP","Food","264","2","21","25","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.4577","0.3862","276.99"
"2023-06-22","P003","WCP","Food","332","3","22","25","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.5537","0.3238","297.18"
"2023-06-23","P003","WCP","Food","289","4","23","25","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.1127","0.4471","347.31"
"2023-06-24","P003","WCP","Food","299","5","24","25","6","2","1","0","0","0","0","0","0","0.0","0","1","0","0.4302","0.5072","264.49"
"2023-06-25","P003","WCP","Food","234","6","25","25","6","2","1","0","0","0","0","0","0","0.0","0","1","0","0.1082","0.0698","318.81"
"2023-06-26","P003","WCP","Food","260","0","26","26","6","2","0","0","0","0","0","0","0","0.0","0","1","0","0.4537","0.2357","261.71"
"2023-06-27","P003","WCP","Food","280","1","27","26","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.5609","0.1395","287.33"
"2023-06-28","P003","WCP","Food","243","2","28","26","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.1139","0.1468","278.77"
"2023-06-29","P003","WCP","Food","290","3","29","26","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.0898","0.38","318.64"
"2023-06-30","P003","WCP","Food","245","4","30","26","6","2","0","0","0","0","0","0","0","0.0","0","0","0","0.3209","0.2036","324.68"
"2023-07-01","P003","WCP","Food","271","5","1","26","7","3","1","0","0","0","0","0","0","0.0","0","0","1","0.4146","0.0893","396.91"
"2023-07-02","P003","WCP","Food","232","6","2","26","7","3","1","0","0","0","0","0","0","0.0","0","0","1","0.2156","0.2784","293.13"
"2023-07-03","P003","WCP","Food","267","0","3","27","7","3","0","0","0","0","0","0","0","0.0","0","0","1","0.2804","0.7403","314.52"
"2023-07-04","P003","WCP","Food","225","1","4","27","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5846","0.5847","352.88"
"2023-07-05","P003","WCP","Food","272","2","5","27","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5264","0.0064","298.87"
"2023-07-06","P003","WCP","Food","293","3","6","27","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.9847","0.5548","304.38"
"2023-07-07","P003","WCP","Food","486","4","7","27","7","3","0","0","0","0","0","0","1","3.5","0","0","0","0.6998","0.992","982.25"
"2023-07-08","P003","WCP","Food","270","5","8","27","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4555","0.1066","269.56"
"2023-07-09","P003","WCP","Food","246","6","9","27","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.1914","0.3856","309.04"
"2023-07-10","P003","WCP","Food","240","0","10","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3492","0.0662","263.5"
"2023-07-11","P003","WCP","Food","258","1","11","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1437","0.265","285.66"
"2023-07-12","P003","WCP","Food","279","2","12","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.247","0.2228","396.6"
"2023-07-13","P003","WCP","Food","253","3","13","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0114","0.2365","293.5"
"2023-07-14","P003","WCP","Food","264","4","14","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2831","0.7835","309.98"
"2023-07-15","P003","WCP","Food","302","5","15","28","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.1516","0.1539","180.92"
"2023-07-16","P003","WCP","Food","251","6","16","28","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.346","0.0992","319.83"
"2023-07-17","P003","WCP","Food","265","0","17","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.6159","0.4234","388.92"
"2023-07-18","P003","WCP","Food","266","1","18","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0906","0.2884","261.82"
"2023-07-19","P003","WCP","Food","270","2","19","29","7","3","0","1","0","0","0","0","0","0.0","0","0","0","0.151","0.1569","348.78"
"2023-07-20","P003","WCP","Food","271","3","20","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4038","0.3058","272.1"
"2023-07-21","P003","WCP","Food","235","4","21","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.152","0.2121","225.5"
"2023-07-22","P003","WCP","Food","288","5","22","29","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.3524","0.3313","280.31"
"2023-07-23","P003","WCP","Food","259","6","23","29","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2453","0.0535","269.25"
"2023-07-24","P003","WCP","Food","253","0","24","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.0271","0.6422","305.19"
"2023-07-25","P003","WCP","Food","309","1","25","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.3075","0.2733","286.38"
"2023-07-26","P003","WCP","Food","323","2","26","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.2647","0.1233","255.06"
"2023-07-27","P003","WCP","Food","280","3","27","30","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1984","0.6586","323.97"
"2023-07-28","P003","WCP","Food","284","4","28","30","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2825","0.1057","352.81"
"2023-07-29","P003","WCP","Food","273","5","29","30","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.3796","0.0941","329.22"
"2023-07-30","P003","WCP","Food","250","6","30","30","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.0718","0.4568","308.01"
"2023-07-31","P003","WCP","Food","246","0","31","31","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4202","0.0739","296.51"
"2023-08-01","P003","WCP","Food","287","1","1","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.1874","0.0614","326.35"
"2023-08-02","P003","WCP","Food","287","2","2","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.243","0.4731","275.23"
"2023-08-03","P003","WCP","Food","328","3","3","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.3351","0.1642","337.86"
"2023-08-04","P003","WCP","Food","320","4","4","31","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.6828","0.1322","242.34"
"2023-08-05","P003","WCP","Food","240","5","5","31","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2825","0.0597","221.49"
"2023-08-06","P003","WCP","Food","246","6","6","31","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.5681","0.0908","327.61"
"2023-08-07","P003","WCP","Food","233","0","7","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.9807","0.0574","251.7"
"2023-08-08","P003","WCP","Food","621","1","8","32","8","3","0","0","0","0","0","0","1","4.5","0","0","0","0.6123","0.7416","798.0"
"2023-08-09","P003","WCP","Food","288","2","9","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2009","0.193","253.3"
"2023-08-10","P003","WCP","Food","287","3","10","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2818","0.3605","326.84"
"2023-08-11","P003","WCP","Food","266","4","11","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2052","0.1912","264.11"
"2023-08-12","P003","WCP","Food","256","5","12","32","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.2746","0.223","362.55"
"2023-08-13","P003","WCP","Food","233","6","13","32","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.3933","0.523","334.56"
"2023-08-14","P003","WCP","Food","214","0","14","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.51","0.1595","311.9"
"2023-08-15","P003","WCP","Food","294","1","15","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.2476","0.4612","371.97"
"2023-08-16","P003","WCP","Food","297","2","16","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.1711","0.2337","257.96"
"2023-08-17","P003","WCP","Food","317","3","17","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.0856","0.6229","305.85"
"2023-08-18","P003","WCP","Food","275","4","18","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.3901","0.103","196.98"
"2023-08-19","P003","WCP","Food","281","5","19","33","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.454","0.2724","276.25"
"2023-08-20","P003","WCP","Food","235","6","20","33","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.0619","0.1231","240.73"
"2023-08-21","P003","WCP","Food","241","0","21","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1812","0.3976","340.95"
"2023-08-22","P003","WCP","Food","317","1","22","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2083","0.5909","356.73"
"2023-08-23","P003","WCP","Food","278","2","23","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4217","0.7909","287.79"
"2023-08-24","P003","WCP","Food","352","3","24","34","8","3","0","0","0","0","0","0","0","0.0","0","1","0","0.3335","0.4973","402.85"
"2023-08-25","P003","WCP","Food","329","4","25","34","8","3","0","0","0","0","0","0","0","0.0","0","1","0","0.2529","0.2217","261.99"
"2023-08-26","P003","WCP","Food","273","5","26","34","8","3","1","0","0","0","0","0","0","0.0","0","1","0","0.3225","0.4318","246.56"
"2023-08-27","P003","WCP","Food","254","6","27","34","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.1553","0.4413","275.68"
"2023-08-28","P003","WCP","Food","265","0","28","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1364","0.3782","317.19"
"2023-08-29","P003","WCP","Food","293","1","29","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3022","0.159","342.58"
"2023-08-30","P003","WCP","Food","250","2","30","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5296","0.697","335.69"
"2023-08-31","P003","WCP","Food","344","3","31","35","8","3","0","1","0","0","0","0","0","0.0","0","0","0","0.2998","0.14","284.74"
"2023-09-01","P003","WCP","Food","395","4","1","35","9","3","0","0","0","0","0","0","0","0.0","0","0","1","0.4404","0.1367","350.54"
"2023-09-02","P003","WCP","Food","409","5","2","35","9","3","1","0","0","0","0","0","0","0.0","0","0","1","0.5446","0.2338","276.64"
"2023-09-03","P003","WCP","Food","566","6","3","35","9","3","1","0","0","0","0","0","0","0.0","0","0","1","0.5304","0.5798","430.91"
"2023-09-04","P003","WCP","Food","574","0","4","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.9211","0.1501","348.34"
"2023-09-05","P003","WCP","Food","724","1","5","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.8711","0.2096","209.33"
"2023-09-06","P003","WCP","Food","811","2","6","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.9829","0.417","278.08"
"2023-09-07","P003","WCP","Food","605","3","7","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","1.0","0.1727","265.98"
"2023-09-08","P003","WCP","Food","563","4","8","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.8136","0.6649","395.37"
"2023-09-09","P003","WCP","Food","1152","5","9","36","9","3","1","0","0","0","0","0","1","5.5","0","0","0","1.0","0.4753","774.13"
"2023-09-10","P003","WCP","Food","326","6","10","36","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2487","0.2258","198.68"
"2023-09-11","P003","WCP","Food","263","0","11","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.096","0.129","345.79"
"2023-09-12","P003","WCP","Food","293","1","12","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5996","0.8546","180.0"
"2023-09-13","P003","WCP","Food","234","2","13","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1099","0.3754","284.3"
"2023-09-14","P003","WCP","Food","342","3","14","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3097","0.0426","336.64"
"2023-09-15","P003","WCP","Food","274","4","15","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0664","0.5553","283.01"
"2023-09-16","P003","WCP","Food","418","5","16","37","9","3","1","1","0","0","0","0","0","0.0","0","0","0","0.1566","0.1781","364.57"
"2023-09-17","P003","WCP","Food","253","6","17","37","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2242","0.5377","318.25"
"2023-09-18","P003","WCP","Food","253","0","18","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5787","0.1994","259.5"
"2023-09-19","P003","WCP","Food","306","1","19","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2971","0.2","310.38"
"2023-09-20","P003","WCP","Food","319","2","20","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2193","0.3155","379.13"
"2023-09-21","P003","WCP","Food","330","3","21","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5374","0.1243","311.65"
"2023-09-22","P003","WCP","Food","323","4","22","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2993","0.3892","324.34"
"2023-09-23","P003","WCP","Food","297","5","23","38","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.0462","0.1734","321.57"
"2023-09-24","P003","WCP","Food","304","6","24","38","9","3","1","0","0","0","0","0","0","0.0","0","1","0","0.2006","0.0797","268.16"
"2023-09-25","P003","WCP","Food","329","0","25","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.3298","0.458","225.88"
"2023-09-26","P003","WCP","Food","321","1","26","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.5635","0.3424","318.04"
"2023-09-27","P003","WCP","Food","339","2","27","39","9","3","0","1","0","0","0","0","0","0.0","0","0","0","0.0609","0.4231","366.07"
"2023-09-28","P003","WCP","Food","282","3","28","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0866","0.1286","327.52"
"2023-09-29","P003","WCP","Food","329","4","29","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1328","0.3329","240.18"
"2023-09-30","P003","WCP","Food","310","5","30","39","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2219","0.1507","319.79"
"2023-10-01","P003","WCP","Food","312","6","1","39","10","4","1","0","0","0","0","0","0","0.0","0","0","1","0.2618","0.1187","343.19"
"2023-10-02","P003","WCP","Food","357","0","2","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1991","0.4386","354.46"
"2023-10-03","P003","WCP","Food","379","1","3","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1539","0.2004","328.67"
"2023-10-04","P003","WCP","Food","352","2","4","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4323","0.0558","312.41"
"2023-10-05","P003","WCP","Food","359","3","5","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1781","0.2463","272.16"
"2023-10-06","P003","WCP","Food","333","4","6","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0746","0.0502","292.58"
"2023-10-07","P003","WCP","Food","323","5","7","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.3871","0.5909","345.81"
"2023-10-08","P003","WCP","Food","304","6","8","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.6225","0.1341","262.87"
"2023-10-09","P003","WCP","Food","310","0","9","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.6916","0.1498","261.16"
"2023-10-10","P003","WCP","Food","881","1","10","41","10","4","0","0","0","0","0","0","1","5.5","0","0","0","0.9202","0.6444","999.26"
"2023-10-11","P003","WCP","Food","351","2","11","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3019","0.1075","317.89"
"2023-10-12","P003","WCP","Food","345","3","12","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1165","0.0857","366.73"
"2023-10-13","P003","WCP","Food","350","4","13","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3576","0.2353","341.79"
"2023-10-14","P003","WCP","Food","347","5","14","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1111","0.2795","275.99"
