"date","product_id","region_id","day_of_week","month","is_weekend","is_mega_sale","is_ramadan","is_pre_raya_window","is_pre_cny_window","viral_shock_active","any_shock_active","elasticity_coefficient","demand_forecast","inventory_level","competitor_price","base_price","realized_demand","stockout_flag"
"2025-02-22","P003","BRN","5","2","1","0","0","1","0","0","1","-1.008","323","13969","13.43","18.0","301","0"
"2025-02-23","P003","BRN","6","2","1","0","0","1","0","0","1","-1.008","413","13670","14.4","18.0","299","0"
"2025-02-24","P003","BRN","0","2","0","0","0","1","0","0","1","-1.008","364","13292","14.0","18.0","378","0"
"2025-02-25","P003","BRN","1","2","0","0","0","1","0","0","1","-1.008","345","12923","12.74","18.0","369","0"
"2025-02-26","P003","BRN","2","2","0","0","0","1","0","0","1","-1.008","460","12459","14.4","18.0","464","0"
"2025-02-27","P003","BRN","3","2","0","0","0","1","0","0","1","-1.008","394","12098","15.61","18.0","361","0"
"2025-02-28","P003","BRN","4","2","0","0","0","1","0","0","1","-1.008","373","11746","16.51","18.0","352","0"
"2025-03-01","P003","BRN","5","3","1","0","1","1","0","0","1","-0.6552","1624","10058","16.09","18.0","1688","0"
"2025-03-02","P003","BRN","6","3","1","0","1","1","0","0","1","-0.6552","1453","8588","14.15","18.0","1470","0"
"2025-03-03","P003","BRN","0","3","0","1","1","1","0","0","1","-0.8845","2750","5271","13.2","18.0","3317","0"
"2025-03-04","P003","BRN","1","3","0","0","1","1","0","0","1","-0.6552","1625","3514","13.91","18.0","1757","0"
"2025-03-05","P003","BRN","2","3","0","0","1","1","0","0","1","-0.6552","2112","15126","12.76","18.0","1888","0"
"2025-03-06","P003","BRN","3","3","0","0","1","1","0","0","1","-0.6552","1606","13275","14.4","18.0","1851","0"
"2025-03-07","P003","BRN","4","3","0","0","1","1","0","0","1","-0.6552","2483","11142","14.4","18.0","2133","0"
"2025-03-08","P003","BRN","5","3","1","0","1","1","0","0","1","-0.6552","3058","8788","14.4","18.0","2354","0"
"2025-03-09","P003","BRN","6","3","1","0","1","1","0","0","1","-0.6552","2481","6671","14.27","18.0","2117","0"
"2025-03-10","P003","BRN","0","3","0","0","1","1","0","0","1","-0.6552","2509","4552","14.4","18.0","2119","0"
"2025-03-11","P003","BRN","1","3","0","0","1","1","0","0","1","-0.6552","2849","1574","15.86","18.0","2978","0"
"2025-03-12","P003","BRN","2","3","0","0","1","1","0","0","1","-0.6552","2332","12266","15.07","18.0","2808","0"
"2025-03-13","P003","BRN","3","3","0","0","1","1","0","0","1","-0.6552","2523","8696","13.65","18.0","3570","0"
"2025-03-14","P003","BRN","4","3","0","0","1","1","0","0","1","-0.6552","3210","5816","14.4","18.0","2880","0"
"2025-03-15","P003","BRN","5","3","1","0","1","1","0","0","1","-0.6552","2656","3267","14.4","18.0","2549","0"
"2025-03-16","P003","BRN","6","3","1","0","1","1","0","0","1","-0.6552","3360","12556","14.22","18.0","4211","0"
"2025-03-17","P003","BRN","0","3","0","0","1","1","0","0","1","-0.6552","4155","9244","12.77","18.0","3312","0"
"2025-03-18","P003","BRN","1","3","0","0","1","1","0","0","1","-0.6552","3518","5426","14.4","18.0","3818","0"
"2025-03-19","P003","BRN","2","3","0","0","1","1","0","0","1","-0.6552","4102","1163","15.28","18.0","4263","0"
"2025-03-20","P003","BRN","3","3","0","0","1","1","0","0","1","-0.6552","4902","10107","16.73","18.0","4556","0"
"2025-03-21","P003","BRN","4","3","0","0","1","1","0","0","1","-0.6552","4727","5625","16.05","18.0","4482","0"
"2025-03-22","P003","BRN","5","3","1","0","1","1","0","0","1","-0.6552","4839","1060","15.43","18.0","4565","0"
"2025-03-23","P003","BRN","6","3","1","0","1","1","0","0","1","-0.6552","4319","9543","14.16","18.0","5017","0"
"2025-03-24","P003","BRN","0","3","0","0","1","1","0","0","1","-0.6552","4275","4476","14.4","18.0","5067","0"
"2025-03-25","P003","BRN","1","3","0","0","1","1","0","0","1","-0.6552","5679","0","14.4","18.0","5385","1"
"2025-03-26","P003","BRN","2","3","0","0","1","1","0","0","1","-0.6552","6423","6429","14.4","18.0","7071","0"
"2025-03-27","P003","BRN","3","3","0","0","1","1","0","0","1","-0.6552","7156","0","14.4","18.0","6995","1"
"2025-03-28","P003","BRN","4","3","0","0","1","1","0","0","1","-0.6552","6221","6246","14.4","18.0","7254","0"
"2025-03-29","P003","BRN","5","3","1","0","1","1","0","0","1","-0.6552","7021","0","15.12","18.0","7066","1"
"2025-03-30","P003","BRN","6","3","1","0","0","0","0","0","0","-1.44","1195","12451","15.32","18.0","1049","0"
"2025-03-31","P003","BRN","0","3","0","0","0","0","0","0","0","-1.44","776","11478","15.42","18.0","973","0"
"2025-04-01","P003","BRN","1","4","0","0","0","0","0","0","0","-1.44","1167","10197","13.26","18.0","1281","0"
"2025-04-02","P003","BRN","2","4","0","0","0","0","0","0","0","-1.44","1038","9247","14.4","18.0","950","0"
"2025-04-03","P003","BRN","3","4","0","0","0","0","0","0","0","-1.44","938","8180","14.67","18.0","1067","0"
"2025-04-04","P003","BRN","4","4","0","1","0","0","0","0","1","-1.944","921","6108","14.53","18.0","2072","0"
"2025-04-05","P003","BRN","5","4","1","0","0","0","0","0","0","-1.44","476","5492","14.4","18.0","616","0"
"2025-04-06","P003","BRN","6","4","1","0","0","0","0","0","0","-1.44","621","4906","14.4","18.0","586","0"
"2025-04-07","P003","BRN","0","4","0","0","0","0","0","0","0","-1.44","637","4361","14.88","18.0","545","0"
"2025-04-08","P003","BRN","1","4","0","0","0","0","0","0","0","-1.44","595","3846","15.08","18.0","515","0"
"2025-04-09","P003","BRN","2","4","0","0","0","0","0","0","0","-1.44","436","16876","13.74","18.0","470","0"
"2025-04-10","P003","BRN","3","4","0","0","0","0","0","0","0","-1.44","472","16465","14.4","18.0","411","0"
"2025-04-11","P003","BRN","4","4","0","0","0","0","0","0","0","-1.44","470","16096","14.59","18.0","369","0"
"2025-04-12","P003","BRN","5","4","1","0","0","0","0","0","0","-1.44","304","15796","13.19","18.0","300","0"
"2025-04-13","P003","BRN","6","4","1","0","0","0","0","0","0","-1.44","230","15554","13.55","18.0","242","0"
"2025-04-14","P003","BRN","0","4","0","0","0","0","0","0","0","-1.44","244","15277","14.4","18.0","277","0"
"2025-04-15","P003","BRN","1","4","0","0","0","0","0","0","0","-1.44","266","15048","14.4","18.0","229","0"
"2025-04-16","P003","BRN","2","4","0","0","0","0","0","0","0","-1.44","277","14806","14.81","18.0","242","0"
"2025-04-17","P003","BRN","3","4","0","0","0","0","0","0","0","-1.44","351","14545","13.76","18.0","261","0"
"2025-04-18","P003","BRN","4","4","0","0","0","0","0","0","0","-1.44","257","14274","14.4","18.0","271","0"
"2025-04-19","P003","BRN","5","4","1","0","0","0","0","0","0","-1.44","257","13966","12.92","18.0","308","0"
"2025-04-20","P003","BRN","6","4","1","0","0","0","0","0","0","-1.44","247","13750","14.4","18.0","216","0"
"2025-04-21","P003","BRN","0","4","0","0","0","0","0","0","0","-1.44","205","13501","14.4","18.0","249","0"
"2025-04-22","P003","BRN","1","4","0","0","0","0","0","0","0","-1.44","229","13228","13.81","18.0","273","0"
"2025-04-23","P003","BRN","2","4","0","0","0","0","0","0","0","-1.44","330","12921","14.68","18.0","307","0"
"2025-04-24","P003","BRN","3","4","0","0","0","0","0","0","0","-1.44","313","12639","14.45","18.0","282","0"
"2025-04-25","P003","BRN","4","4","0","0","0","0","0","0","0","-1.44","296","12372","15.17","18.0","267","0"
"2025-04-26","P003","BRN","5","4","1","0","0","0","0","0","0","-1.44","251","12115","13.53","18.0","257","0"
"2025-04-27","P003","BRN","6","4","1","0","0","0","0","0","0","-1.44","197","11891","13.42","18.0","224","0"
"2025-04-28","P003","BRN","0","4","0","0","0","0","0","0","0","-1.44","226","11706","13.27","18.0","185","0"
"2025-04-29","P003","BRN","1","4","0","0","0","0","0","0","0","-1.44","258","11452","14.4","18.0","254","0"
"2025-04-30","P003","BRN","2","4","0","0","0","0","0","0","0","-1.44","219","11193","14.4","18.0","259","0"
"2025-05-01","P003","BRN","3","5","0","0","0","0","0","0","0","-1.44","349","10830","14.4","18.0","363","0"
"2025-05-02","P003","BRN","4","5","0","0","0","0","0","0","0","-1.44","240","10572","14.2","18.0","258","0"
"2025-05-03","P003","BRN","5","5","1","0","0","0","0","0","0","-1.44","295","10337","13.48","18.0","235","0"
"2025-05-04","P003","BRN","6","5","1","0","0","0","0","0","0","-1.44","166","10120","14.4","18.0","217","0"
"2025-05-05","P003","BRN","0","5","0","1","0","0","0","0","1","-1.944","425","9515","14.1","18.0","605","0"
"2025-05-06","P003","BRN","1","5","0","0","0","0","0","0","0","-1.44","274","9241","12.7","18.0","274","0"
"2025-05-07","P003","BRN","2","5","0","0","0","0","0","0","0","-1.44","287","9016","14.4","18.0","225","0"
"2025-05-08","P003","BRN","3","5","0","0","0","0","0","0","0","-1.44","287","8728","14.4","18.0","288","0"
"2025-05-09","P003","BRN","4","5","0","0","0","0","0","0","0","-1.44","317","8462","14.76","18.0","266","0"
"2025-05-10","P003","BRN","5","5","1","0","0","0","0","0","0","-1.44","178","8285","13.27","18.0","177","0"
"2025-05-11","P003","BRN","6","5","1","0","0","0","0","0","0","-1.44","197","8059","14.4","18.0","226","0"
"2025-05-12","P003","BRN","0","5","0","0","0","0","0","0","0","-1.44","233","7822","13.83","18.0","237","0"
"2025-05-13","P003","BRN","1","5","0","0","0","0","0","0","0","-1.44","167","7609","14.4","18.0","213","0"
"2025-05-14","P003","BRN","2","5","0","0","0","0","0","0","0","-1.44","311","7366","14.4","18.0","243","0"
"2025-05-15","P003","BRN","3","5","0","0","0","0","0","0","0","-1.44","270","7128","13.17","18.0","238","0"
"2025-05-16","P003","BRN","4","5","0","0","0","0","0","0","0","-1.44","229","6892","13.12","18.0","236","0"
"2025-05-17","P003","BRN","5","5","1","0","0","0","0","0","0","-1.44","205","6676","14.4","18.0","216","0"
"2025-05-18","P003","BRN","6","5","1","0","0","0","0","0","0","-1.44","215","6430","13.35","18.0","246","0"
"2025-05-19","P003","BRN","0","5","0","0","0","0","0","0","0","-1.44","192","6230","12.74","18.0","200","0"
"2025-05-20","P003","BRN","1","5","0","0","0","0","0","0","0","-1.44","174","6002","13.44","18.0","228","0"
"2025-05-21","P003","BRN","2","5","0","0","0","0","0","0","0","-1.44","228","5745","13.96","18.0","257","0"
"2025-05-22","P003","BRN","3","5","0","0","0","0","0","0","0","-1.44","254","5512","15.35","18.0","233","0"
"2025-05-23","P003","BRN","4","5","0","0","0","0","0","0","0","-1.44","316","5278","14.84","18.0","234","0"
"2025-05-24","P003","BRN","5","5","1","0","0","0","0","0","0","-1.44","267","5017","13.19","18.0","261","0"
"2025-05-25","P003","BRN","6","5","1","0","0","0","0","0","0","-1.44","238","4807","14.4","18.0","210","0"
"2025-05-26","P003","BRN","0","5","0","0","0","0","0","0","0","-1.44","234","4588","14.4","18.0","219","0"
"2025-05-27","P003","BRN","1","5","0","0","0","0","0","0","0","-1.44","237","4386","14.83","18.0","202","0"
"2025-05-28","P003","BRN","2","5","0","0","0","0","0","0","0","-1.44","227","4108","14.64","18.0","278","0"
"2025-05-29","P003","BRN","3","5","0","0","0","0","0","0","0","-1.44","199","17376","14.4","18.0","232","0"
"2025-05-30","P003","BRN","4","5","0","0","0","0","0","0","0","-1.44","247","17128","15.15","18.0","248","0"
"2025-05-31","P003","BRN","5","5","1","0","0","0","0","0","0","-1.44","178","16934","15.76","18.0","194","0"
"2025-06-01","P003","BRN","6","6","1","0","0","0","0","1","1","-1.08","239","16666","15.16","18.0","268","0"
"2025-06-02","P003","BRN","0","6","0","0","0","0","0","1","1","-1.08","499","16220","14.82","18.0","446","0"
"2025-06-03","P003","BRN","1","6","0","0","0","0","0","1","1","-1.08","462","15670","14.87","18.0","550","0"
"2025-06-04","P003","BRN","2","6","0","0","0","0","0","1","1","-1.08","939","14831","14.49","18.0","839","0"
"2025-06-05","P003","BRN","3","6","0","0","0","0","0","1","1","-1.08","617","14149","13.19","18.0","682","0"
"2025-06-06","P003","BRN","4","6","0","1","0","0","0","1","1","-1.458","656","12915","13.17","18.0","1234","0"
"2025-06-07","P003","BRN","5","6","1","0","0","0","0","1","1","-1.08","258","12668","13.32","18.0","247","0"
"2025-06-08","P003","BRN","6","6","1","0","0","0","0","0","0","-1.44","250","12484","14.4","18.0","184","0"
"2025-06-09","P003","BRN","0","6","0","0","0","0","0","0","0","-1.44","220","12272","13.36","18.0","212","0"
"2025-06-10","P003","BRN","1","6","0","0","0","0","0","0","0","-1.44","203","12080","13.14","18.0","192","0"
"2025-06-11","P003","BRN","2","6","0","0","0","0","0","0","0","-1.44","199","11841","14.4","18.0","239","0"
"2025-06-12","P003","BRN","3","6","0","0","0","0","0","0","0","-1.44","265","11592","14.4","18.0","249","0"
"2025-06-13","P003","BRN","4","6","0","0","0","0","0","0","0","-1.44","226","11345","14.4","18.0","247","0"
"2025-06-14","P003","BRN","5","6","1","0","0","0","0","0","0","-1.44","190","11091","15.56","18.0","254","0"
"2025-06-15","P003","BRN","6","6","1","0","0","0","0","0","0","-1.44","184","10875","16.25","18.0","216","0"
"2025-06-16","P003","BRN","0","6","0","0","0","0","0","0","0","-1.44","206","10702","16.59","18.0","173","0"
"2025-06-17","P003","BRN","1","6","0","0","0","0","0","0","0","-1.44","253","10497","14.81","18.0","205","0"
"2025-06-18","P003","BRN","2","6","0","0","0","0","0","0","0","-1.44","215","10274","14.4","18.0","223","0"
"2025-06-19","P003","BRN","3","6","0","0","0","0","0","0","0","-1.44","228","10043","14.4","18.0","231","0"
"2025-06-20","P003","BRN","4","6","0","0","0","0","0","0","0","-1.44","246","9780","14.4","18.0","263","0"
"2025-06-21","P003","BRN","5","6","1","0","0","0","0","0","0","-1.44","166","9592","15.91","18.0","188","0"
"2025-06-22","P003","BRN","6","6","1","0","0","0","0","0","0","-1.44","207","9372","15.55","18.0","220","0"
"2025-06-23","P003","BRN","0","6","0","0","0","0","0","0","0","-1.44","183","9162","14.4","18.0","210","0"
"2025-06-24","P003","BRN","1","6","0","0","0","0","0","0","0","-1.44","291","8957","14.4","18.0","205","0"
"2025-06-25","P003","BRN","2","6","0","0","0","0","0","0","0","-1.44","216","8716","13.54","18.0","241","0"
"2025-06-26","P003","BRN","3","6","0","0","0","0","0","0","0","-1.44","294","8439","13.71","18.0","277","0"
"2025-06-27","P003","BRN","4","6","0","0","0","0","0","0","0","-1.44","233","8217","14.4","18.0","222","0"
"2025-06-28","P003","BRN","5","6","1","0","0","0","0","0","0","-1.44","249","8004","13.43","18.0","213","0"
"2025-06-29","P003","BRN","6","6","1","0","0","0","0","0","0","-1.44","165","7839","14.4","18.0","165","0"
"2025-06-30","P003","BRN","0","6","0","0","0","0","0","0","0","-1.44","281","7595","14.92","18.0","244","0"
"2025-07-01","P003","BRN","1","7","0","0","0","0","0","0","0","-1.44","209","7380","15.46","18.0","215","0"
"2025-07-02","P003","BRN","2","7","0","0","0","0","0","0","0","-1.44","199","7149","16.06","18.0","231","0"
"2025-07-03","P003","BRN","3","7","0","0","0","0","0","0","0","-1.44","313","6913","14.8","18.0","236","0"
"2025-07-04","P003","BRN","4","7","0","0","0","0","0","0","0","-1.44","216","6694","15.88","18.0","219","0"
"2025-07-05","P003","BRN","5","7","1","0","0","0","0","0","0","-1.44","172","6539","15.61","18.0","155","0"
"2025-07-06","P003","BRN","6","7","1","0","0","0","0","0","0","-1.44","215","6333","16.47","18.0","206","0"
"2025-07-07","P003","BRN","0","7","0","1","0","0","0","0","1","-1.944","232","5839","15.19","18.0","494","0"
"2025-07-08","P003","BRN","1","7","0","0","0","0","0","0","0","-1.44","161","5632","15.49","18.0","207","0"
"2025-07-09","P003","BRN","2","7","0","0","0","0","0","0","0","-1.44","235","5396","17.25","18.0","236","0"
"2025-07-10","P003","BRN","3","7","0","0","0","0","0","0","0","-1.44","214","5199","15.09","18.0","197","0"
"2025-07-11","P003","BRN","4","7","0","0","0","0","0","0","0","-1.44","197","4991","14.97","18.0","208","0"
"2025-07-12","P003","BRN","5","7","1","0","0","0","0","0","0","-1.44","205","4802","15.13","18.0","189","0"
"2025-07-13","P003","BRN","6","7","1","0","0","0","0","0","0","-1.44","159","4604","15.14","18.0","198","0"
"2025-07-14","P003","BRN","0","7","0","0","0","0","0","0","0","-1.44","183","4424","16.44","18.0","180","0"
"2025-07-15","P003","BRN","1","7","0","0","0","0","0","0","0","-1.44","183","4195","14.59","18.0","229","0"
"2025-07-16","P003","BRN","2","7","0","0","0","0","0","0","0","-1.44","208","17523","15.12","18.0","172","0"
"2025-07-17","P003","BRN","3","7","0","0","0","0","0","0","0","-1.44","221","17301","16.11","18.0","222","0"
"2025-07-18","P003","BRN","4","7","0","0","0","0","0","0","0","-1.44","235","17084","15.62","18.0","217","0"
"2025-07-19","P003","BRN","5","7","1","0","0","0","0","0","0","-1.44","199","16845","14.37","18.0","239","0"
"2025-07-20","P003","BRN","6","7","1","0","0","0","0","0","0","-1.44","170","16669","14.59","18.0","176","0"
"2025-07-21","P003","BRN","0","7","0","0","0","0","0","0","0","-1.44","152","16527","14.4","18.0","142","0"
"2025-07-22","P003","BRN","1","7","0","0","0","0","0","0","0","-1.44","231","16330","14.4","18.0","197","0"
"2025-07-23","P003","BRN","2","7","0","0","0","0","0","0","0","-1.44","195","16116","14.06","18.0","214","0"
"2025-07-24","P003","BRN","3","7","0","0","0","0","0","0","0","-1.44","193","15874","14.4","18.0","242","0"
"2025-07-25","P003","BRN","4","7","0","0","0","0","0","0","0","-1.44","210","15629","15.06","18.0","245","0"
"2025-07-26","P003","BRN","5","7","1","0","0","0","0","0","0","-1.44","261","15417","12.81","18.0","212","0"
"2025-07-27","P003","BRN","6","7","1","0","0","0","0","0","0","-1.44","175","15226","14.4","18.0","191","0"
"2025-07-28","P003","BRN","0","7","0","0","0","0","0","0","0","-1.44","209","15060","13.72","18.0","166","0"
"2025-07-29","P003","BRN","1","7","0","0","0","0","0","0","0","-1.44","168","14880","15.05","18.0","180","0"
"2025-07-30","P003","BRN","2","7","0","0","0","0","0","0","0","-1.44","181","14707","15.02","18.0","173","0"
"2025-07-31","P003","BRN","3","7","0","0","0","0","0","0","0","-1.44","244","14465","16.23","18.0","242","0"
"2025-08-01","P003","BRN","4","8","0","0","0","0","0","0","0","-1.44","236","14255","17.03","18.0","210","0"
"2025-08-02","P003","BRN","5","8","1","0","0","0","0","0","0","-1.44","294","14027","16.62","18.0","228","0"
"2025-08-03","P003","BRN","6","8","1","0","0","0","0","0","0","-1.44","186","13801","14.91","18.0","226","0"
"2025-08-04","P003","BRN","0","8","0","0","0","0","0","0","0","-1.44","166","13641","13.39","18.0","160","0"
"2025-08-05","P003","BRN","1","8","0","0","0","0","0","0","0","-1.44","195","13412","14.4","18.0","229","0"
"2025-08-06","P003","BRN","2","8","0","0","0","0","0","0","0","-1.44","187","13172","15.81","18.0","240","0"
"2025-08-07","P003","BRN","3","8","0","0","0","0","0","0","0","-1.44","189","12953","14.78","18.0","219","0"
"2025-08-08","P003","BRN","4","8","0","1","0","0","0","0","1","-1.944","372","12309","15.09","18.0","644","0"
"2025-08-09","P003","BRN","5","8","1","0","0","0","0","0","0","-1.44","198","12116","13.68","18.0","193","0"
"2025-08-10","P003","BRN","6","8","1","0","0","0","0","0","0","-1.44","148","11939","14.4","18.0","177","0"
"2025-08-11","P003","BRN","0","8","0","0","0","0","0","0","0","-1.44","187","11741","14.4","18.0","198","0"
"2025-08-12","P003","BRN","1","8","0","0","0","0","0","0","0","-1.44","187","11529","14.51","18.0","212","0"
"2025-08-13","P003","BRN","2","8","0","0","0","0","0","0","0","-1.44","225","11355","13.66","18.0","174","0"
"2025-08-14","P003","BRN","3","8","0","0","0","0","0","0","0","-1.44","229","11118","14.4","18.0","237","0"
"2025-08-15","P003","BRN","4","8","0","0","0","0","0","0","0","-1.44","177","10859","15.07","18.0","259","0"
"2025-08-16","P003","BRN","5","8","1","0","0","0","0","0","0","-1.44","189","10635","14.44","18.0","224","0"
"2025-08-17","P003","BRN","6","8","1","0","0","0","0","0","0","-1.44","194","10445","14.95","18.0","190","0"
"2025-08-18","P003","BRN","0","8","0","0","0","0","0","0","0","-1.44","189","10226","14.4","18.0","219","0"
"2025-08-19","P003","BRN","1","8","0","0","0","0","0","0","0","-1.44","185","10011","13.84","18.0","215","0"
"2025-08-20","P003","BRN","2","8","0","0","0","0","0","0","0","-1.44","175","9811","14.47","18.0","200","0"
"2025-08-21","P003","BRN","3","8","0","0","0","0","0","0","0","-1.44","228","9558","14.54","18.0","253","0"
"2025-08-22","P003","BRN","4","8","0","0","0","0","0","0","0","-1.44","261","9353","14.4","18.0","205","0"
"2025-08-23","P003","BRN","5","8","1","0","0","0","0","0","0","-1.44","213","9082","15.26","18.0","271","0"
"2025-08-24","P003","BRN","6","8","1","0","0","0","0","0","0","-1.44","267","8843","17.54","18.0","239","0"
"2025-08-25","P003","BRN","0","8","0","0","0","0","0","0","0","-1.44","245","8639","17.83","18.0","204","0"
"2025-08-26","P003","BRN","1","8","0","0","0","0","0","0","0","-1.44","189","8455","17.67","18.0","184","0"
"2025-08-27","P003","BRN","2","8","0","0","0","0","0","0","0","-1.44","249","8185","17.13","18.0","270","0"
"2025-08-28","P003","BRN","3","8","0","0","0","0","0","0","0","-1.44","198","7955","17.79","18.0","230","0"
"2025-08-29","P003","BRN","4","8","0","0","0","0","0","0","0","-1.44","209","7762","16.44","18.0","193","0"
"2025-08-30","P003","BRN","5","8","1","0","0","0","0","0","0","-1.44","194","7554","18.03","18.0","208","0"
"2025-08-31","P003","BRN","6","8","1","0","0","0","0","0","0","-1.44","231","7335","14.53","18.0","219","0"
"2025-09-01","P003","BRN","0","9","0","0","0","0","0","0","0","-1.44","237","7124","14.56","18.0","211","0"
"2025-09-02","P003","BRN","1","9","0","0","0","0","0","0","0","-1.44","286","6891","14.42","18.0","233","0"
"2025-09-03","P003","BRN","2","9","0","0","0","0","0","0","0","-1.44","209","6644","14.4","18.0","247","0"
"2025-09-04","P003","BRN","3","9","0","0","0","0","0","0","0","-1.44","157","6411","14.4","18.0","233","0"
"2025-09-05","P003","BRN","4","9","0","0","0","0","0","0","0","-1.44","148","6200","13.76","18.0","211","0"
"2025-09-06","P003","BRN","5","9","1","0","0","0","0","0","0","-1.44","180","6022","14.47","18.0","178","0"
"2025-09-07","P003","BRN","6","9","1","0","0","0","0","0","0","-1.44","242","5822","15.73","18.0","200","0"
"2025-09-08","P003","BRN","0","9","0","0","0","0","0","0","0","-1.44","184","5617","16.55","18.0","205","0"
"2025-09-09","P003","BRN","1","9","0","1","0","0","0","0","1","-1.944","530","4775","14.3","18.0","842","0"
"2025-09-10","P003","BRN","2","9","0","0","0","0","0","0","0","-1.44","221","4562","14.4","18.0","213","0"
"2025-09-11","P003","BRN","3","9","0","0","0","0","0","0","0","-1.44","262","4327","14.4","18.0","235","0"
"2025-09-12","P003","BRN","4","9","0","0","0","0","0","0","0","-1.44","204","4120","14.4","18.0","207","0"
"2025-09-13","P003","BRN","5","9","1","0","0","0","0","0","0","-1.44","184","17386","14.9","18.0","234","0"
"2025-09-14","P003","BRN","6","9","1","0","0","0","0","0","0","-1.44","193","17166","15.23","18.0","220","0"
"2025-09-15","P003","BRN","0","9","0","0","0","0","0","0","0","-1.44","205","16941","14.57","18.0","225","0"
"2025-09-16","P003","BRN","1","9","0","0","0","0","0","0","0","-1.44","281","16643","14.59","18.0","298","0"
"2025-09-17","P003","BRN","2","9","0","0","0","0","0","0","0","-1.44","284","16356","14.16","18.0","287","0"
"2025-09-18","P003","BRN","3","9","0","0","0","0","0","0","0","-1.44","276","16089","14.4","18.0","267","0"
"2025-09-19","P003","BRN","4","9","0","0","0","0","0","0","0","-1.44","257","15836","14.89","18.0","253","0"
"2025-09-20","P003","BRN","5","9","1","0","0","0","0","0","0","-1.44","262","15617","14.54","18.0","219","0"
"2025-09-21","P003","BRN","6","9","1","0","0","0","0","0","0","-1.44","223","15359","14.4","18.0","258","0"
"2025-09-22","P003","BRN","0","9","0","0","0","0","0","0","0","-1.44","164","15175","14.4","18.0","184","0"
"2025-09-23","P003","BRN","1","9","0","0","0","0","0","0","0","-1.44","211","14958","13.54","18.0","217","0"
"2025-09-24","P003","BRN","2","9","0","0","0","0","0","0","0","-1.44","310","14657","14.4","18.0","301","0"
"2025-09-25","P003","BRN","3","9","0","0","0","0","0","0","0","-1.44","295","14331","14.4","18.0","326","0"
"2025-09-26","P003","BRN","4","9","0","0","0","0","0","0","0","-1.44","329","14052","13.04","18.0","279","0"
"2025-09-27","P003","BRN","5","9","1","0","0","0","0","0","0","-1.44","250","13832","14.4","18.0","220","0"
"2025-09-28","P003","BRN","6","9","1","0","0","0","0","0","0","-1.44","205","13630","12.98","18.0","202","0"
"2025-09-29","P003","BRN","0","9","0","0","0","0","0","0","0","-1.44","228","13435","13.37","18.0","195","0"
"2025-09-30","P003","BRN","1","9","0","0","0","0","0","0","0","-1.44","238","13151","14.4","18.0","284","0"
"2025-10-01","P003","BRN","2","10","0","0","0","0","0","0","0","-1.44","270","12873","15.51","18.0","278","0"
"2025-10-02","P003","BRN","3","10","0","0","0","0","0","0","0","-1.44","296","12612","15.15","18.0","261","0"
"2025-10-03","P003","BRN","4","10","0","0","0","0","0","0","0","-1.44","229","12319","14.4","18.0","293","0"
"2025-10-04","P003","BRN","5","10","1","0","0","0","0","0","0","-1.44","234","12106","13.16","18.0","213","0"
"2025-10-05","P003","BRN","6","10","1","0","0","0","0","0","0","-1.44","177","11898","14.4","18.0","208","0"
"2025-10-06","P003","BRN","0","10","0","0","0","0","0","0","0","-1.44","203","11664","16.46","18.0","234","0"
"2025-10-07","P003","BRN","1","10","0","0","0","0","0","0","0","-1.44","226","11448","17.42","18.0","216","0"
"2025-10-08","P003","BRN","2","10","0","0","0","0","0","0","0","-1.44","240","11179","17.13","18.0","269","0"
"2025-10-09","P003","BRN","3","10","0","0","0","0","0","0","0","-1.44","259","10841","15.26","18.0","338","0"
"2025-10-10","P003","BRN","4","10","0","1","0","0","0","0","1","-1.944","564","9985","13.43","18.0","856","0"
"2025-10-11","P003","BRN","5","10","1","0","0","0","0","0","0","-1.44","223","9750","14.4","18.0","235","0"
"2025-10-12","P003","BRN","6","10","1","0","0","0","0","0","0","-1.44","209","9553","13.43","18.0","197","0"
"2025-10-13","P003","BRN","0","10","0","0","0","0","0","0","0","-1.44","243","9316","14.4","18.0","237","0"
"2025-10-14","P003","BRN","1","10","0","0","0","0","0","0","0","-1.44","250","9045","14.97","18.0","271","0"
"2025-10-15","P003","BRN","2","10","0","0","0","0","0","0","0","-1.44","262","8772","14.55","18.0","273","0"
"2025-10-16","P003","BRN","3","10","0","0","0","0","0","0","0","-1.44","225","8516","14.74","18.0","256","0"
"2025-10-17","P003","BRN","4","10","0","0","0","0","0","0","0","-1.44","223","8200","15.54","18.0","316","0"
"2025-10-18","P003","BRN","5","10","1","0","0","0","0","0","0","-1.44","293","7963","13.74","18.0","237","0"
"2025-10-19","P003","BRN","6","10","1","0","0","0","0","0","0","-1.44","249","7680","13.89","18.0","283","0"
"2025-10-20","P003","BRN","0","10","0","0","0","0","0","0","0","-1.44","270","7385","14.4","18.0","295","0"
"2025-10-21","P003","BRN","1","10","0","0","0","0","0","0","0","-1.44","194","7156","15.38","18.0","229","0"
"2025-10-22","P003","BRN","2","10","0","0","0","0","0","0","0","-1.44","228","6913","14.57","18.0","243","0"
"2025-10-23","P003","BRN","3","10","0","0","0","0","0","0","0","-1.44","269","6632","13.38","18.0","281","0"
"2025-10-24","P003","BRN","4","10","0","0","0","0","0","0","0","-1.44","322","6301","14.4","18.0","331","0"
"2025-10-25","P003","BRN","5","10","1","0","0","0","0","0","0","-1.44","320","6041","14.4","18.0","260","0"
